tiempo_s,tiempo,posicion_norte,slow_cart,slow_end_tower,torre_0_x,torre_0_y,tramo_1_L_calculado,tramo_1_deform_m,tramo_1_desv_y,tramo_1_rumbo_deg,torre_1_x,torre_1_y,tramo_2_L_calculado,tramo_2_deform_m,tramo_2_desv_y,tramo_2_rumbo_deg,torre_2_x,torre_2_y,tramo_3_L_calculado,tramo_3_deform_m,tramo_3_desv_y,tramo_3_rumbo_deg,torre_3_x,torre_3_y,lat_e7,lon_e7,EΔd_mm,EΔrumbo_deg
525,00h 08m 45s,8.594,False,False,0.3935,13.0151,49.9985,0.0015,-2.852,-3.27,50.3106,10.1631,50.0,0.0,-2.9954,-3.4345,100.2208,7.1678,49.9984,0.0016,-3.1385,-3.599,150.1206,4.0293,,,83.4,1.08
526,00h 08m 46s,8.594,False,False,0.3935,13.0151,49.9985,0.0015,-2.852,-3.27,50.3106,10.1631,50.0,0.0,-2.9954,-3.4345,100.2208,7.1678,49.9984,0.0016,-3.1385,-3.599,150.1206,4.0293,,,83.4,1.08
527,00h 08m 47s,8.594,False,False,0.3935,13.0151,49.9985,0.0015,-2.852,-3.27,50.3106,10.1631,50.0,0.0,-2.9954,-3.4345,100.2208,7.1678,49.9984,0.0016,-3.1385,-3.599,150.1206,4.0293,,,83.4,1.08
528,00h 08m 48s,8.594,False,False,0.3935,13.0151,49.9985,0.0015,-2.852,-3.27,50.3106,10.1631,50.0,0.0,-2.9954,-3.4345,100.2208,7.1678,49.9984,0.0016,-3.1385,-3.599,150.1206,4.0293,,,83.4,1.08
529,00h 08m 49s,8.594,False,False,0.3935,13.0151,49.9985,0.0015,-2.852,-3.27,50.3106,10.1631,50.0,0.0,-2.9954,-3.4345,100.2208,7.1678,49.9984,0.0016,-3.1385,-3.599,150.1206,4.0293,,,83.4,1.08
530,00h 08m 50s,8.594,False,False,0.3935,13.0151,49.9985,0.0015,-2.852,-3.27,50.3106,10.1631,50.0,0.0,-2.9954,-3.4345,100.2208,7.1678,49.9984,0.0016,-3.1385,-3.599,150.1206,4.0293,,,83.4,1.08
531,00h 08m 51s,8.594,False,False,0.3935,13.0151,49.9985,0.0015,-2.852,-3.27,50.3106,10.1631,50.0,0.0,-2.9954,-3.4345,100.2208,7.1678,49.9984,0.0016,-3.1385,-3.599,150.1206,4.0293,,,83.4,1.08
532,00h 08m 52s,8.594,False,False,0.3935,13.0151,49.9985,0.0015,-2.852,-3.27,50.3106,10.1631,50.0,0.0,-2.9954,-3.4345,100.2208,7.1678,49.9984,0.0016,-3.1385,-3.599,150.1206,4.0293,,,83.4,1.08
533,00h 08m 53s,8.594,False,False,0.3935,13.0151,49.9985,0.0015,-2.852,-3.27,50.3106,10.1631,50.0,0.0,-2.9954,-3.4345,100.2208,7.1678,49.9984,0.0016,-3.1385,-3.599,150.1206,4.0293,,,83.4,1.08
534,00h 08m 54s,8.594,False,False,0.3935,13.0151,49.9985,0.0015,-2.852,-3.27,50.3106,10.1631,50.0,0.0,-2.9954,-3.4345,100.2208,7.1678,49.9984,0.0016,-3.1385,-3.599,150.1206,4.0293,,,83.4,1.08
535,00h 08m 55s,8.594,False,False,0.3935,13.0151,49.9985,0.0015,-2.852,-3.27,50.3106,10.1631,50.0,0.0,-2.9954,-3.4345,100.2208,7.1678,49.9984,0.0016,-3.1385,-3.599,150.1206,4.0293,,,83.4,1.08
536,00h 08m 56s,8.594,False,False,0.3935,13.0151,49.9985,0.0015,-2.852,-3.27,50.3106,10.1631,50.0,0.0,-2.9954,-3.4345,100.2208,7.1678,49.9984,0.0016,-3.1385,-3.599,150.1206,4.0293,,,83.4,1.08
537,00h 08m 57s,8.594,False,False,0.3935,13.0151,49.9985,0.0015,-2.852,-3.27,50.3106,10.1631,50.0,0.0,-2.9954,-3.4345,100.2208,7.1678,49.9984,0.0016,-3.1385,-3.599,150.1206,4.0293,,,83.4,1.08
538,00h 08m 58s,8.594,False,False,0.3935,13.0151,49.9985,0.0015,-2.852,-3.27,50.3106,10.1631,50.0,0.0,-2.9954,-3.4345,100.2208,7.1678,49.9984,0.0016,-3.1385,-3.599,150.1206,4.0293,,,83.4,1.08
539,00h 08m 59s,8.594,False,False,0.3935,13.0151,49.9985,0.0015,-2.852,-3.27,50.3106,10.1631,50.0,0.0,-2.9954,-3.4345,100.2208,7.1678,49.9984,0.0016,-3.1385,-3.599,150.1206,4.0293,,,83.4,1.08
540,00h 09m 00s,8.618,False,False,0.3958,13.0637,49.9989,0.0011,-2.9005,-3.3257,50.3106,10.1632,50.0,0.0,-2.9954,-3.4346,100.2208,7.1677,49.9974,0.0026,-3.0901,-3.5434,150.1226,4.0776,,,83.4,1.08
541,00h 09m 01s,8.642,False,False,0.3984,13.1122,49.9992,0.0008,-2.9491,-3.3814,50.3106,10.1631,50.0,0.0,-2.9953,-3.4344,100.2208,7.1678,49.9976,0.0024,-3.0412,-3.4873,150.1258,4.1266,,,83.4,1.08
542,00h 09m 02s,8.667,False,False,0.4024,13.1608,49.9981,0.0019,-2.9976,-3.4372,50.3106,10.1632,50.0,0.0,-2.9954,-3.4346,100.2208,7.1677,49.9965,0.0035,-2.9929,-3.4319,150.1276,4.1748,,,83.4,1.08
543,00h 09m 03s,8.691,False,False,0.4052,13.209,49.9983,0.0017,-3.0458,-3.4925,50.3106,10.1632,50.0,0.0,-2.9954,-3.4345,100.2208,7.1678,49.9963,0.0037,-2.9446,-3.3765,150.1302,4.2231,,,83.4,1.08
544,00h 09m 04s,8.715,False,False,0.4084,13.2571,49.998,0.002,-3.0941,-3.5479,50.3106,10.163,50.0,0.0,-2.9951,-3.4342,100.2208,7.1679,49.9956,0.0044,-2.8958,-3.3205,150.1324,4.2721,,,83.4,1.08
545,00h 09m 05s,8.782,False,False,0.4119,13.3055,49.9964,0.0036,-3.0569,-3.5054,50.3148,10.2487,50.0,0.0,-2.9951,-3.4342,100.225,7.2535,49.9964,0.0036,-2.9329,-3.3631,150.1353,4.3206,,,82.5,1.08
546,00h 09m 06s,8.849,False,False,0.4153,13.3541,49.9962,0.0038,-3.0196,-3.4626,50.3202,10.3344,50.0,0.0,-2.995,-3.4341,100.2305,7.3394,49.9962,0.0038,-2.9699,-3.4055,150.1383,4.3696,,,80.3,1.08
547,00h 09m 07s,8.916,False,False,0.4182,13.402,49.9962,0.0038,-2.9824,-3.4199,50.3254,10.4195,50.0,0.0,-2.9947,-3.4337,100.2356,7.4249,49.9962,0.0038,-3.0065,-3.4475,150.1414,4.4184,,,78.5,1.29
548,00h 09m 08s,8.983,False,False,0.4214,13.4502,49.9965,0.0035,-2.9449,-3.3767,50.3311,10.5053,50.0,0.0,-2.9946,-3.4336,100.2413,7.5108,49.9965,0.0035,-3.0439,-3.4905,150.1451,4.4668,,,76.0,1.29
549,00h 09m 09s,9.05,False,False,0.4245,13.4986,49.9964,0.0036,-2.9078,-3.3342,50.3363,10.5908,50.0,0.0,-2.9944,-3.4334,100.2466,7.5963,49.9964,0.0036,-3.0806,-3.5326,150.148,4.5157,,,74.1,1.29
550,00h 09m 10s,9.117,False,False,0.4277,13.5465,49.9964,0.0036,-2.8705,-3.2914,50.3416,10.6761,50.0,0.0,-2.9943,-3.4333,100.2519,7.6818,49.9963,0.0037,-3.1177,-3.5752,150.1509,4.5641,,,72.1,1.29
551,00h 09m 11s,9.184,False,False,0.4305,13.5948,49.9966,0.0034,-2.8331,-3.2485,50.3468,10.7616,50.0,0.0,-2.9942,-3.4331,100.2571,7.7675,49.9965,0.0035,-3.1548,-3.6178,150.154,4.6127,,,70.2,1.29
552,00h 09m 12s,9.209,False,False,0.4339,13.6436,49.996,0.004,-2.8819,-3.3045,50.3468,10.7617,50.0,0.0,-2.9942,-3.4332,100.2571,7.7675,49.9966,0.0034,-3.106,-3.5618,150.157,4.6614,,,70.2,1.29
553,00h 09m 13s,9.233,False,False,0.4363,13.6919,49.9964,0.0036,-2.9303,-3.3601,50.3468,10.7616,50.0,0.0,-2.9941,-3.433,100.2571,7.7675,49.9975,0.0025,-3.0575,-3.506,150.161,4.71,,,70.2,1.29
554,00h 09m 14s,9.257,False,False,0.4396,13.7399,49.996,0.004,-2.9784,-3.4153,50.3468,10.7615,50.0,0.0,-2.9939,-3.4328,100.2571,7.7676,49.9969,0.0031,-3.009,-3.4504,150.1633,4.7586,,,70.2,1.29
555,00h 09m 15s,9.281,False,False,0.4436,13.7882,49.9949,0.0051,-3.0267,-3.4709,50.3468,10.7615,50.0,0.0,-2.9939,-3.4328,100.2571,7.7676,49.997,0.003,-2.9605,-3.3947,150.1664,4.8071,,,70.2,1.29
556,00h 09m 16s,9.305,False,False,0.4471,13.8363,49.9943,0.0057,-3.0749,-3.5262,50.3468,10.7614,50.0,0.0,-2.9937,-3.4326,100.2571,7.7677,49.9975,0.0025,-2.9121,-3.3391,150.1696,4.8556,,,70.2,1.29
557,00h 09m 17s,9.372,False,False,0.4508,13.8851,49.9952,0.0048,-3.0385,-3.4843,50.3535,10.8466,50.0,0.0,-2.994,-3.4329,100.2638,7.8527,49.9952,0.0048,-2.9489,-3.3815,150.1719,4.9037,,,66.7,1.29
558,00h 09m 18s,9.439,False,False,0.4536,13.9334,49.9952,0.0048,-3.0017,-3.442,50.3586,10.9317,50.0,0.0,-2.9937,-3.4326,100.2689,7.938,49.9952,0.0048,-2.9853,-3.4232,150.175,4.9527,,,64.9,1.52
559,00h 09m 19s,9.506,False,False,0.4559,13.9818,49.9958,0.0042,-2.9643,-3.3991,50.3637,11.0175,50.0,0.0,-2.9938,-3.4326,100.274,8.0238,49.9958,0.0042,-3.0227,-3.4662,150.1784,5.001,,,63.1,1.52
560,00h 09m 20s,9.573,False,False,0.4588,14.0305,49.9955,0.0045,-2.9278,-3.3573,50.3685,11.1027,50.0,0.0,-2.9937,-3.4326,100.2788,8.109,49.9955,0.0045,-3.059,-3.5079,150.1806,5.05,,,61.6,1.52
561,00h 09m 21s,9.64,False,False,0.4614,14.0793,49.9951,0.0049,-2.8914,-3.3154,50.3729,11.1879,50.0,0.0,-2.9937,-3.4326,100.2832,8.1942,49.9951,0.0049,-3.0954,-3.5497,150.1824,5.0988,,,60.5,1.52
562,00h 09m 22s,9.707,False,False,0.4644,14.128,49.9954,0.0046,-2.8547,-3.2734,50.3782,11.2733,50.0,0.0,-2.9936,-3.4325,100.2885,8.2796,49.9953,0.0047,-3.132,-3.5917,150.1856,5.1476,,,58.4,1.52
563,00h 09m 23s,9.774,False,False,0.4663,14.1767,49.996,0.004,-2.8184,-3.2316,50.3828,11.3583,50.0,0.0,-2.9936,-3.4324,100.2931,8.3647,49.996,0.004,-3.1682,-3.6332,150.1886,5.1965,,,57.1,1.52
564,00h 09m 24s,9.798,False,False,0.4697,14.225,49.9954,0.0046,-2.8668,-3.2872,50.3828,11.3582,50.0,0.0,-2.9934,-3.4323,100.2931,8.3648,49.9961,0.0039,-3.1195,-3.5773,150.1918,5.2452,,,57.1,1.52
565,00h 09m 25s,9.822,False,False,0.4726,14.2732,49.9952,0.0048,-2.915,-3.3426,50.3828,11.3581,50.0,0.0,-2.9933,-3.4321,100.2931,8.3648,49.9973,0.0027,-3.0712,-3.5217,150.196,5.2937,,,57.1,1.52
566,00h 09m 26s,9.847,False,False,0.4768,14.3215,49.9939,0.0061,-2.9634,-3.3982,50.3828,11.3581,50.0,0.0,-2.9932,-3.432,100.2931,8.3649,49.9968,0.0032,-3.0225,-3.4659,150.1984,5.3423,,,57.1,1.52
567,00h 09m 27s,9.871,False,False,0.4797,14.3697,49.9939,0.0061,-3.0116,-3.4536,50.3828,11.3581,50.0,0.0,-2.9932,-3.432,100.2931,8.3649,49.9969,0.0031,-2.9743,-3.4105,150.2015,5.3906,,,57.1,1.52
568,00h 09m 28s,9.895,False,False,0.4828,14.4181,49.9937,0.0063,-3.0599,-3.5091,50.3828,11.3581,50.0,0.0,-2.9933,-3.4321,100.2931,8.3648,49.9973,0.0027,-2.9261,-3.3552,150.2047,5.4387,,,57.1,1.52
569,00h 09m 29s,9.962,False,False,0.4866,14.4664,49.9953,0.0047,-3.0228,-3.4663,50.3904,11.4436,50.0,0.0,-2.9933,-3.4321,100.3007,8.4503,49.9953,0.0047,-2.9632,-3.3978,150.2081,5.4872,,,52.8,1.35
570,00h 09m 30s,10.005,False,False,0.4866,14.4664,49.9953,0.0047,-2.9373,-3.3682,50.3955,11.529,50.0,0.0,-2.9933,-3.4321,100.3059,8.5358,49.9953,0.0047,-3.0486,-3.496,150.2081,5.4872,,,50.9,1.35
571,00h 09m 31s,10.047,False,False,0.4866,14.4664,49.9955,0.0045,-2.8516,-3.2698,50.4007,11.6148,50.0,0.0,-2.9933,-3.4321,100.311,8.6215,49.9955,0.0045,-3.1344,-3.5944,150.2081,5.4872,,,49.0,1.35
572,00h 09m 32s,10.047,False,False,0.4866,14.4664,49.9955,0.0045,-2.8516,-3.2698,50.4007,11.6148,50.0,0.0,-2.9933,-3.4321,100.311,8.6215,49.9955,0.0045,-3.1344,-3.5944,150.2081,5.4872,,,49.0,1.35
573,00h 09m 33s,10.047,False,False,0.4866,14.4664,49.9955,0.0045,-2.8516,-3.2698,50.4007,11.6148,50.0,0.0,-2.9933,-3.4321,100.311,8.6215,49.9955,0.0045,-3.1344,-3.5944,150.2081,5.4872,,,49.0,1.35
574,00h 09m 34s,10.047,False,False,0.4866,14.4664,49.9955,0.0045,-2.8516,-3.2698,50.4007,11.6148,50.0,0.0,-2.9933,-3.4321,100.311,8.6215,49.9955,0.0045,-3.1344,-3.5944,150.2081,5.4872,,,49.0,1.35
575,00h 09m 35s,10.047,False,False,0.4866,14.4664,49.9955,0.0045,-2.8516,-3.2698,50.4007,11.6148,50.0,0.0,-2.9933,-3.4321,100.311,8.6215,49.9955,0.0045,-3.1344,-3.5944,150.2081,5.4872,,,49.0,1.35
576,00h 09m 36s,10.047,False,False,0.4866,14.4664,49.9955,0.0045,-2.8516,-3.2698,50.4007,11.6148,50.0,0.0,-2.9933,-3.4321,100.311,8.6215,49.9955,0.0045,-3.1344,-3.5944,150.2081,5.4872,,,49.0,1.35
577,00h 09m 37s,10.047,False,False,0.4866,14.4664,49.9955,0.0045,-2.8516,-3.2698,50.4007,11.6148,50.0,0.0,-2.9933,-3.4321,100.311,8.6215,49.9955,0.0045,-3.1344,-3.5944,150.2081,5.4872,,,49.0,1.35
578,00h 09m 38s,10.047,False,False,0.4866,14.4664,49.9955,0.0045,-2.8516,-3.2698,50.4007,11.6148,50.0,0.0,-2.9933,-3.4321,100.311,8.6215,49.9955,0.0045,-3.1344,-3.5944,150.2081,5.4872,,,49.0,1.35
579,00h 09m 39s,10.047,False,False,0.4866,14.4664,49.9955,0.0045,-2.8516,-3.2698,50.4007,11.6148,50.0,0.0,-2.9933,-3.4321,100.311,8.6215,49.9955,0.0045,-3.1344,-3.5944,150.2081,5.4872,,,49.0,1.35
580,00h 09m 40s,10.047,False,False,0.4866,14.4664,49.9955,0.0045,-2.8516,-3.2698,50.4007,11.6148,50.0,0.0,-2.9933,-3.4321,100.311,8.6215,49.9955,0.0045,-3.1344,-3.5944,150.2081,5.4872,,,49.0,1.35
581,00h 09m 41s,10.047,False,False,0.4866,14.4664,49.9955,0.0045,-2.8516,-3.2698,50.4007,11.6148,50.0,0.0,-2.9933,-3.4321,100.311,8.6215,49.9955,0.0045,-3.1344,-3.5944,150.2081,5.4872,,,49.0,1.35
582,00h 09m 42s,10.047,False,False,0.4866,14.4664,49.9955,0.0045,-2.8516,-3.2698,50.4007,11.6148,50.0,0.0,-2.9933,-3.4321,100.311,8.6215,49.9955,0.0045,-3.1344,-3.5944,150.2081,5.4872,,,49.0,1.35
583,00h 09m 43s,10.047,False,False,0.4866,14.4664,49.9955,0.0045,-2.8516,-3.2698,50.4007,11.6148,50.0,0.0,-2.9933,-3.4321,100.311,8.6215,49.9955,0.0045,-3.1344,-3.5944,150.2081,5.4872,,,49.0,1.35
584,00h 09m 44s,10.047,False,False,0.4866,14.4664,49.9955,0.0045,-2.8516,-3.2698,50.4007,11.6148,50.0,0.0,-2.9933,-3.4321,100.311,8.6215,49.9955,0.0045,-3.1344,-3.5944,150.2081,5.4872,,,49.0,1.35
585,00h 09m 45s,10.047,False,False,0.4866,14.4664,49.9955,0.0045,-2.8516,-3.2698,50.4007,11.6148,50.0,0.0,-2.9933,-3.4321,100.311,8.6215,49.9955,0.0045,-3.1344,-3.5944,150.2081,5.4872,,,49.0,1.35
586,00h 09m 46s,10.047,False,False,0.4866,14.4664,49.9955,0.0045,-2.8516,-3.2698,50.4007,11.6148,50.0,0.0,-2.9933,-3.4321,100.311,8.6215,49.9955,0.0045,-3.1344,-3.5944,150.2081,5.4872,,,49.0,1.35
587,00h 09m 47s,10.047,False,False,0.4866,14.4664,49.9955,0.0045,-2.8516,-3.2698,50.4007,11.6148,50.0,0.0,-2.9933,-3.4321,100.311,8.6215,49.9955,0.0045,-3.1344,-3.5944,150.2081,5.4872,,,49.0,1.35
588,00h 09m 48s,10.047,False,False,0.4866,14.4664,49.9955,0.0045,-2.8516,-3.2698,50.4007,11.6148,50.0,0.0,-2.9933,-3.4321,100.311,8.6215,49.9955,0.0045,-3.1344,-3.5944,150.2081,5.4872,,,49.0,1.35
589,00h 09m 49s,10.047,False,False,0.4866,14.4664,49.9955,0.0045,-2.8516,-3.2698,50.4007,11.6148,50.0,0.0,-2.9933,-3.4321,100.311,8.6215,49.9955,0.0045,-3.1344,-3.5944,150.2081,5.4872,,,49.0,1.35
590,00h 09m 50s,10.047,False,False,0.4866,14.4664,49.9955,0.0045,-2.8516,-3.2698,50.4007,11.6148,50.0,0.0,-2.9933,-3.4321,100.311,8.6215,49.9955,0.0045,-3.1344,-3.5944,150.2081,5.4872,,,49.0,1.35
591,00h 09m 51s,10.047,False,False,0.4866,14.4664,49.9955,0.0045,-2.8516,-3.2698,50.4007,11.6148,50.0,0.0,-2.9933,-3.4321,100.311,8.6215,49.9955,0.0045,-3.1344,-3.5944,150.2081,5.4872,,,49.0,1.35
592,00h 09m 52s,10.047,False,False,0.4866,14.4664,49.9955,0.0045,-2.8516,-3.2698,50.4007,11.6148,50.0,0.0,-2.9933,-3.4321,100.311,8.6215,49.9955,0.0045,-3.1344,-3.5944,150.2081,5.4872,,,49.0,1.35
593,00h 09m 53s,10.047,False,False,0.4866,14.4664,49.9955,0.0045,-2.8516,-3.2698,50.4007,11.6148,50.0,0.0,-2.9933,-3.4321,100.311,8.6215,49.9955,0.0045,-3.1344,-3.5944,150.2081,5.4872,,,49.0,1.35
594,00h 09m 54s,10.047,False,False,0.4866,14.4664,49.9955,0.0045,-2.8516,-3.2698,50.4007,11.6148,50.0,0.0,-2.9933,-3.4321,100.311,8.6215,49.9955,0.0045,-3.1344,-3.5944,150.2081,5.4872,,,49.0,1.35
595,00h 09m 55s,10.047,False,False,0.4866,14.4664,49.9955,0.0045,-2.8516,-3.2698,50.4007,11.6148,50.0,0.0,-2.9933,-3.4321,100.311,8.6215,49.9955,0.0045,-3.1344,-3.5944,150.2081,5.4872,,,49.0,1.35
596,00h 09m 56s,10.047,False,False,0.4866,14.4664,49.9955,0.0045,-2.8516,-3.2698,50.4007,11.6148,50.0,0.0,-2.9933,-3.4321,100.311,8.6215,49.9955,0.0045,-3.1344,-3.5944,150.2081,5.4872,,,49.0,1.35
597,00h 09m 57s,10.047,False,False,0.4866,14.4664,49.9955,0.0045,-2.8516,-3.2698,50.4007,11.6148,50.0,0.0,-2.9933,-3.4321,100.311,8.6215,49.9955,0.0045,-3.1344,-3.5944,150.2081,5.4872,,,49.0,1.35
598,00h 09m 58s,10.047,False,False,0.4866,14.4664,49.9955,0.0045,-2.8516,-3.2698,50.4007,11.6148,50.0,0.0,-2.9933,-3.4321,100.311,8.6215,49.9955,0.0045,-3.1344,-3.5944,150.2081,5.4872,,,49.0,1.35
599,00h 09m 59s,10.047,False,False,0.4866,14.4664,49.9955,0.0045,-2.8516,-3.2698,50.4007,11.6148,50.0,0.0,-2.9933,-3.4321,100.311,8.6215,49.9955,0.0045,-3.1344,-3.5944,150.2081,5.4872,,,49.0,1.35
600,00h 10m 00s,10.072,False,False,0.4908,14.515,49.9941,0.0059,-2.9003,-3.3257,50.4007,11.6148,50.0,0.0,-2.9932,-3.4321,100.311,8.6215,49.9954,0.0046,-3.0856,-3.5384,150.2111,5.5359,,,49.0,1.35
601,00h 10m 01s,10.096,False,False,0.4928,14.5634,49.9949,0.0051,-2.9487,-3.3812,50.4007,11.6147,50.0,0.0,-2.9931,-3.4319,100.311,8.6216,49.9955,0.0045,-3.037,-3.4826,150.2143,5.5845,,,49.1,1.35
602,00h 10m 02s,10.12,False,False,0.4968,14.6117,49.9939,0.0061,-2.9971,-3.4369,50.4007,11.6147,50.0,0.0,-2.993,-3.4318,100.311,8.6216,49.9962,0.0038,-2.9884,-3.4267,150.2179,5.6332,,,49.1,1.35
603,00h 10m 03s,10.145,False,False,0.5002,14.6605,49.9934,0.0066,-3.0458,-3.4929,50.4007,11.6147,50.0,0.0,-2.9932,-3.432,100.311,8.6215,49.9966,0.0034,-2.94,-3.3712,150.2211,5.6815,,,49.0,1.35
604,00h 10m 04s,10.212,False,False,0.5031,14.709,49.9949,0.0051,-3.0086,-3.45,50.4074,11.7004,50.0,0.0,-2.993,-3.4318,100.3177,8.7074,49.9949,0.0051,-2.9769,-3.4136,150.224,5.7305,,,45.7,1.35
605,00h 10m 05s,10.279,False,False,0.5058,14.7574,49.9942,0.0058,-2.9714,-3.4074,50.4116,11.786,50.0,0.0,-2.9929,-3.4317,100.3219,8.7931,49.9942,0.0058,-3.0137,-3.4559,150.2252,5.7794,,,44.7,1.35
606,00h 10m 06s,10.346,False,False,0.5084,14.8055,49.9938,0.0062,-2.9339,-3.3643,50.416,11.8717,50.0,0.0,-2.9927,-3.4315,100.3264,8.879,49.9937,0.0063,-3.0508,-3.4986,150.2269,5.8281,,,43.6,1.35
607,00h 10m 07s,10.413,False,False,0.5105,14.8544,49.9947,0.0053,-2.8971,-3.322,50.4212,11.9573,50.0,0.0,-2.9929,-3.4317,100.3316,8.9644,49.9947,0.0053,-3.0881,-3.5414,150.2308,5.8763,,,41.7,1.23
608,00h 10m 08s,10.48,False,False,0.5138,14.9024,49.9947,0.0053,-2.8595,-3.2789,50.4267,12.0429,50.0,0.0,-2.9929,-3.4316,100.3371,9.05,49.9947,0.0053,-3.1255,-3.5843,150.2339,5.9245,,,39.5,1.23
609,00h 10m 09s,10.547,False,False,0.5166,14.9504,49.9945,0.0055,-2.8218,-3.2356,50.4314,12.1286,50.0,0.0,-2.9928,-3.4315,100.3418,9.1358,49.9944,0.0056,-3.1631,-3.6275,150.236,5.9727,,,38.1,1.23
610,00h 10m 10s,10.571,False,False,0.5188,14.9986,49.9951,0.0049,-2.8701,-3.291,50.4314,12.1286,50.0,0.0,-2.9928,-3.4316,100.3418,9.1357,49.9944,0.0056,-3.115,-3.5722,150.239,6.0208,,,38.1,1.23
611,00h 10m 11s,10.595,False,False,0.5214,15.0473,49.9953,0.0047,-2.9187,-3.3468,50.4314,12.1286,50.0,0.0,-2.9929,-3.4316,100.3418,9.1357,49.9939,0.0061,-3.0664,-3.5165,150.2416,6.0693,,,38.1,1.23
612,00h 10m 12s,10.62,False,False,0.5244,15.0958,49.9951,0.0049,-2.9673,-3.4026,50.4314,12.1286,50.0,0.0,-2.9928,-3.4315,100.3418,9.1358,49.9931,0.0069,-3.0176,-3.4605,150.2438,6.1182,,,38.1,1.23
613,00h 10m 13s,10.644,False,False,0.5271,15.1439,49.9954,0.0046,-3.0154,-3.4578,50.4314,12.1284,50.0,0.0,-2.9926,-3.4313,100.3418,9.1359,49.9941,0.0059,-2.9691,-3.4047,150.2476,6.1668,,,38.1,1.23
614,00h 10m 14s,10.668,False,False,0.5303,15.1926,49.9952,0.0048,-3.0641,-3.5138,50.4314,12.1285,50.0,0.0,-2.9927,-3.4314,100.3418,9.1358,49.9941,0.0059,-2.9206,-3.3491,150.2505,6.2152,,,38.1,1.23
615,00h 10m 15s,10.735,False,False,0.5337,15.2406,49.9943,0.0057,-3.0273,-3.4715,50.4362,12.2133,50.0,0.0,-2.9925,-3.4312,100.3466,9.2209,49.9943,0.0057,-2.957,-3.3908,150.2533,6.2639,,,36.6,1.23
616,00h 10m 16s,10.802,False,False,0.5362,15.2888,49.9947,0.0053,-2.9896,-3.4282,50.4414,12.2992,50.0,0.0,-2.9924,-3.4311,100.3518,9.3068,49.9947,0.0053,-2.9946,-3.434,150.2567,6.3122,,,34.6,1.23
617,00h 10m 17s,10.869,False,False,0.5399,15.3372,49.9945,0.0055,-2.9527,-3.3859,50.4471,12.3845,50.0,0.0,-2.9925,-3.4312,100.3575,9.392,49.9945,0.0055,-3.0317,-3.4766,150.2599,6.3603,,,32.2,1.23
618,00h 10m 18s,10.935,False,False,0.5426,15.3858,49.9949,0.0051,-2.9159,-3.3437,50.4523,12.4699,50.0,0.0,-2.9926,-3.4313,100.3627,9.4773,49.9948,0.0052,-3.0686,-3.519,150.2633,6.4087,,,30.3,1.28
619,00h 10m 19s,11.002,False,False,0.5457,15.4344,49.995,0.005,-2.8791,-3.3014,50.4577,12.5553,50.0,0.0,-2.9926,-3.4314,100.3681,9.5627,49.9949,0.0051,-3.1055,-3.5613,150.2665,6.4571,,,28.2,1.28
620,00h 10m 20s,11.069,False,False,0.548,15.4831,49.9949,0.0051,-2.8426,-3.2595,50.462,12.6405,50.0,0.0,-2.9927,-3.4314,100.3724,9.6478,49.9948,0.0052,-3.1421,-3.6033,150.2684,6.5057,,,27.1,1.28
621,00h 10m 21s,11.093,False,False,0.5504,15.5312,49.9953,0.0047,-2.8908,-3.3148,50.462,12.6404,50.0,0.0,-2.9926,-3.4313,100.3724,9.6478,49.9952,0.0048,-3.0937,-3.5478,150.2718,6.5541,,,27.1,1.28
622,00h 10m 22s,11.118,False,False,0.5525,15.5796,49.996,0.004,-2.9393,-3.3703,50.462,12.6404,50.0,0.0,-2.9925,-3.4312,100.3724,9.6479,49.9952,0.0048,-3.0452,-3.492,150.2748,6.6027,,,27.1,1.28
623,00h 10m 23s,11.142,False,False,0.5559,15.628,49.9955,0.0045,-2.9877,-3.426,50.462,12.6403,50.0,0.0,-2.9924,-3.431,100.3724,9.6479,49.9951,0.0049,-2.9965,-3.4361,150.2776,6.6515,,,27.1,1.28
624,00h 10m 24s,11.166,False,False,0.5593,15.6758,49.995,0.005,-3.0356,-3.481,50.462,12.6403,50.0,0.0,-2.9923,-3.4309,100.3724,9.648,49.9952,0.0048,-2.9484,-3.3809,150.2806,6.6996,,,27.1,1.28
625,00h 10m 25s,11.19,False,False,0.5624,15.7246,49.9948,0.0052,-3.0843,-3.537,50.462,12.6403,50.0,0.0,-2.9923,-3.431,100.3724,9.648,49.9957,0.0043,-2.8997,-3.325,150.2839,6.7482,,,27.1,1.28
626,00h 10m 26s,11.257,False,False,0.565,15.773,49.9953,0.0047,-3.0477,-3.4949,50.4674,12.7253,50.0,0.0,-2.9924,-3.4311,100.3778,9.7329,49.9954,0.0046,-2.9366,-3.3673,150.2868,6.7963,,,25.0,1.28
627,00h 10m 27s,11.324,False,False,0.5684,15.8213,49.9948,0.0052,-3.0109,-3.4527,50.4725,12.8104,50.0,0.0,-2.9922,-3.4309,100.3829,9.8182,49.9949,0.0051,-2.9729,-3.409,150.2893,6.8453,,,23.2,1.28
628,00h 10m 28s,11.391,False,False,0.5713,15.8692,49.9946,0.0054,-2.9734,-3.4096,50.4773,12.8958,50.0,0.0,-2.9919,-3.4305,100.3877,9.9039,49.9946,0.0054,-3.0097,-3.4513,150.2917,6.8942,,,21.6,1.28
